Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Guam,14.80274297,14.42314785,14.04355273,13.66395761,13.2843625,12.90476738,12.52517226,12.14557714,11.76598203,11.38638691,11.00679179,10.62719667,10.24760155
Guyana,18.30164159,17.9297852,17.55792881,17.18607242,16.81421603,16.44235963,16.07050324,15.69864685,15.32679046,14.95493407,14.58307768,14.21122129,13.83936489
High income,9.622737063,9.443185785,9.263634507,9.084083229,8.904531951,8.724980672,8.545429394,8.365878116,8.186326838,8.00677556,7.827224282,7.647673004,7.468121726
"Hong Kong SAR, China",3.732041179,3.33904723,2.946053281,2.553059332,2.160065383,1.767071434,1.374077485,0.981083536,0.588089587,0.195095638,-0.197898311,-0.59089226,-0.983886209
Honduras,22.22670376,21.6932781,21.15985243,20.62642677,20.0930011,19.55957544,19.02614977,18.49272411,17.95929845,17.42587278,16.89244712,16.35902145,15.82559579
Heavily indebted poor countries (HIPC),38.4894078,38.28328027,38.07715274,37.87102521,37.66489768,37.45877016,37.25264263,37.0465151,36.84038757,36.63426005,36.42813252,36.22200499,36.01587746
Croatia,7.765118181,7.605246097,7.445374013,7.285501929,7.125629845,6.965757761,6.805885677,6.646013593,6.486141509,6.326269425,6.166397341,6.006525257,5.846653173
Haiti,25.33083758,24.98463626,24.63843493,24.29223361,23.94603229,23.59983097,23.25362965,22.90742833,22.56122701,22.21502569,21.86882437,21.52262305,21.17642173
Hungary,8.312081493,8.185057309,8.058033125,7.931008941,7.803984757,7.676960573,7.549936389,7.422912205,7.29588802,7.168863836,7.041839652,6.914815468,6.787791284
IBRD only,13.90318392,13.50924313,13.11530234,12.72136155,12.32742076,11.93347997,11.53953918,11.14559839,10.7516576,10.35771681,9.963776024,9.569835234,9.175894445
IDA & IBRD total,18.23549573,17.88327965,17.53106357,17.17884749,16.82663141,16.47441533,16.12219926,15.76998318,15.4177671,15.06555102,14.71333494,14.36111886,14.00890278
IDA total,32.25266691,31.95846435,31.6642618,31.37005925,31.07585669,30.78165414,30.48745159,30.19324903,29.89904648,29.60484392,29.31064137,29.01643882,28.72223626
IDA blend,32.6960579,32.44700404,32.19795017,31.94889631,31.69984245,31.45078858,31.20173472,30.95268086,30.70362699,30.45457313,30.20551927,29.95646541,29.70741154
Indonesia,14.60809282,14.1082193,13.60834579,13.10847228,12.60859876,12.10872525,11.60885173,11.10897822,10.6091047,10.10923119,9.609357676,9.109484162,8.609610648
IDA only,32.04983284,31.73413324,31.41843364,31.10273404,30.78703444,30.47133484,30.15563525,29.83993565,29.52423605,29.20853645,28.89283685,28.57713725,28.26143765
Isle of Man,29.09097827,29.33461867,29.57825907,29.82189947,30.06553987,30.30918027,30.55282067,30.79646107,31.04010147,31.28374187,31.52738227,31.77102267,32.01466307
India,18.7167358,18.28585682,17.85497784,17.42409886,16.99321987,16.56234089,16.13146191,15.70058293,15.26970395,14.83882496,14.40794598,13.977067,13.54618802
Ireland,12.82736997,12.65968582,12.49200166,12.3243175,12.15663334,11.98894918,11.82126502,11.65358086,11.4858967,11.31821255,11.15052839,10.98284423,10.81516007
"Iran, Islamic Rep.",12.45384718,11.78861226,11.12337734,10.45814243,9.792907508,9.127672589,8.462437671,7.797202752,7.131967834,6.466732915,5.801497997,5.136263078,4.47102816
