Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
South Asia,129.4388082,131.4117291,133.3846501,135.357571,137.330492,139.3034129,141.2763339,143.2492548,145.2221758,147.1950968,149.1680177,151.1409387,153.1138596
Saudi Arabia,120.5913956,122.7636281,124.9358607,127.1080932,129.2803257,131.4525583,133.6247908,135.7970234,137.9692559,140.1414884,142.313721,144.4859535,146.658186
Sudan,115.9686488,117.8657459,119.7628429,121.65994,123.557037,125.4541341,127.3512311,129.2483282,131.1454253,133.0425223,134.9396194,136.8367164,138.7338135
Senegal,123.4182822,124.7119648,126.0056475,127.2993302,128.5930129,129.8866956,131.1803783,132.474061,133.7677437,135.0614264,136.355109,137.6487917,138.9424744
Singapore,34.12001563,19.55392051,4.987825402,-9.57826971,-24.14436482,-38.71045993,-53.27655505,-67.84265016,-82.40874527,-96.97484038,-111.5409355,-126.1070306,-140.6731257
Solomon Islands,118.5882882,120.2781999,121.9681116,123.6580233,125.3479351,127.0378468,128.7277585,130.4176702,132.1075819,133.7974936,135.4874053,137.177317,138.8672287
Sierra Leone,132.6787839,134.7814425,136.884101,138.9867596,141.0894181,143.1920766,145.2947352,147.3973937,149.5000522,151.6027108,153.7053693,155.8080278,157.9106864
El Salvador,119.5065267,120.9643509,122.4221751,123.8799992,125.3378234,126.7956475,128.2534717,129.7112958,131.16912,132.6269441,134.0847683,135.5425924,137.0004166
Somalia,113.4145115,114.4189562,115.4234009,116.4278456,117.4322903,118.436735,119.4411797,120.4456244,121.4500691,122.4545138,123.4589585,124.4634032,125.4678479
Sub-Saharan Africa (excluding high income),119.7232053,121.4843358,123.2454663,125.0065968,126.7677273,128.5288578,130.2899884,132.0511189,133.8122494,135.5733799,137.3345104,139.0956409,140.8567714
Sub-Saharan Africa,119.8553776,121.6197965,123.3842153,125.1486342,126.9130531,128.6774719,130.4418908,132.2063096,133.9707285,135.7351473,137.4995662,139.2639851,141.0284039
Small states,116.3478264,117.3392601,118.3306938,119.3221275,120.3135611,121.3049948,122.2964285,123.2878622,124.2792959,125.2707296,126.2621633,127.253597,128.2450307
Sao Tome and Principe,102.4085867,103.1318317,103.8550768,104.5783219,105.3015669,106.024812,106.7480571,107.4713022,108.1945472,108.9177923,109.6410374,110.3642824,111.0875275
Suriname,146.2252444,147.5190844,148.8129244,150.1067644,151.4006044,152.6944444,153.9882844,155.2821244,156.5759644,157.8698044,159.1636444,160.4574844,161.7513244
Sweden,99.93148405,99.93315058,99.93481711,99.93648364,99.93815017,99.93981669,99.94148322,99.94314975,99.94481628,99.94648281,99.94814934,99.94981587,99.9514824
Eswatini,120.2245225,121.626056,123.0275894,124.4291229,125.8306563,127.2321898,128.6337232,130.0352567,131.4367902,132.8383236,134.2398571,135.6413905,137.042924
Seychelles,105.2065686,104.3057501,103.4049316,102.5041131,101.6032946,100.7024761,99.80165763,98.90083913,98.00002063,97.09920213,96.19838364,95.29756514,94.39674664
Syrian Arab Republic,102.9031259,104.5432924,106.1834589,107.8236254,109.4637918,111.1039583,112.7441248,114.3842913,116.0244578,117.6646243,119.3047908,120.9449573,122.5851238
Chad,131.8629576,133.9687782,136.0745988,138.1804194,140.28624,142.3920606,144.4978812,146.6037018,148.7095224,150.815343,152.9211636,155.0269842,157.1328048
East Asia & Pacific (IDA & IBRD countries),129.7469829,132.0937816,134.4405804,136.7873791,139.1341778,141.4809765,143.8277752,146.174574,148.5213727,150.8681714,153.2149701,155.5617689,157.9085676
Togo,128.9359325,130.8558854,132.7758383,134.6957912,136.6157441,138.535697,140.4556499,142.3756029,144.2955558,146.2155087,148.1354616,150.0554145,151.9753674
Thailand,127.6145054,129.4972428,131.3799803,133.2627178,135.1454553,137.0281927,138.9109302,140.7936677,142.6764051,144.5591426,146.4418801,148.3246176,150.207355
Latin America & the Caribbean (IDA & IBRD countries),122.6942989,124.6339496,126.5736003,128.513251,130.4529016,132.3925523,134.332203,136.2718536,138.2115043,140.151155,142.0908056,144.0304563,145.970107
Timor-Leste,111.7767976,112.2581297,112.7394618,113.2207939,113.702126,114.1834582,114.6647903,115.1461224,115.6274545,116.1087866,116.5901188,117.0714509,117.552783
Middle East & North Africa (IDA & IBRD countries),121.5676256,123.5912772,125.6149289,127.6385805,129.6622322,131.6858838,133.7095355,135.7331872,137.7568388,139.7804905,141.8041421,143.8277938,145.8514455
Tonga,115.6240975,115.6236674,115.6232372,115.6228071,115.622377,115.6219469,115.6215168,115.6210867,115.6206566,115.6202265,115.6197964,115.6193662,115.6189361
South Asia (IDA & IBRD),129.4068175,131.3789295,133.3510414,135.3231533,137.2952653,139.2673772,141.2394892,143.2116011,145.1837131,147.155825,149.127937,151.1000489,153.0721609
Sub-Saharan Africa (IDA & IBRD countries),119.8827649,121.6478882,123.4130114,125.1781347,126.943258,128.7083812,130.4735045,132.2386278,134.003751,135.7688743,137.5339976,139.2991208,141.0642441
Trinidad and Tobago,91.47901301,91.2649057,91.0507984,90.83669109,90.62258378,90.40847648,90.19436917,89.98026186,89.76615455,89.55204725,89.33793994,89.12383263,88.90972533
Tunisia,121.3793101,123.2071317,125.0349534,126.862775,128.6905967,130.5184183,132.34624,134.1740616,136.0018833,137.8297049,139.6575266,141.4853482,143.3131699
Turkey,126.4141284,128.1199161,129.8257037,131.5314914,133.237279,134.9430667,136.6488543,138.354642,140.0604296,141.7662172,143.4720049,145.1777925,146.8835802
Tuvalu,105.3474332,106.0310205,106.7146079,107.3981952,108.0817825,108.7653698,109.4489571,110.1325445,110.8161318,111.4997191,112.1833064,112.8668938,113.5504811
Tanzania,140.0916324,142.4244723,144.7573121,147.0901519,149.4229918,151.7558316,154.0886715,156.4215113,158.7543511,161.087191,163.4200308,165.7528707,168.0857105
Uganda,106.821393,108.1503082,109.4792235,110.8081388,112.137054,113.4659693,114.7948845,116.1237998,117.4527151,118.7816303,120.1105456,121.4394608,122.7683761
Upper middle income,123.5651018,125.6563953,127.7476889,129.8389824,131.930276,134.0215695,136.1128631,138.2041567,140.2954502,142.3867438,144.4780373,146.5693309,148.6606245
Uruguay,114.4285994,115.8658945,117.3031896,118.7404848,120.1777799,121.615075,123.0523702,124.4896653,125.9269604,127.3642556,128.8015507,130.2388459,131.676141
United States,117.8999428,119.1986394,120.497336,121.7960326,123.0947292,124.3934259,125.6921225,126.9908191,128.2895157,129.5882123,130.8869089,132.1856055,133.4843021
St. Vincent and the Grenadines,114.4620385,114.7376403,115.0132421,115.2888439,115.5644457,115.8400475,116.1156493,116.3912511,116.6668528,116.9424546,117.2180564,117.4936582,117.76926
"Venezuela, RB",123.9485751,125.735361,127.5221468,129.3089326,131.0957185,132.8825043,134.6692902,136.456076,138.2428618,140.0296477,141.8164335,143.6032194,145.3900052
British Virgin Islands,105.652679,106.1267105,106.6007419,107.0747734,107.5488049,108.0228364,108.4968679,108.9708994,109.4449309,109.9189624,110.3929939,110.8670254,111.3410568
Virgin Islands (U.S.),75.65539789,74.08236054,72.50932318,70.93628582,69.36324846,67.7902111,66.21717374,64.64413638,63.07109902,61.49806166,59.9250243,58.35198694,56.77894958
Vietnam,125.8233947,128.0579953,130.2925958,132.5271964,134.7617969,136.9963975,139.230998,141.4655985,143.7001991,145.9347996,148.1694002,150.4040007,152.6386013
Vanuatu,125.8681523,126.9036042,127.9390561,128.974508,130.0099599,131.0454118,132.0808637,133.1163156,134.1517674,135.1872193,136.2226712,137.2581231,138.293575
World,122.363027,124.1152682,125.8675094,127.6197506,129.3719917,131.1242329,132.8764741,134.6287153,136.3809565,138.1331977,139.8854389,141.6376801,143.3899213
Samoa,105.208843,105.468483,105.728123,105.9877629,106.2474029,106.5070428,106.7666828,107.0263228,107.2859627,107.5456027,107.8052426,108.0648826,108.3245225
"Yemen, Rep.",130.2879562,132.4474329,134.6069096,136.7663863,138.925863,141.0853398,143.2448165,145.4042932,147.5637699,149.7232467,151.8827234,154.0422001,156.2016768
South Africa,120.8344956,122.2611613,123.687827,125.1144927,126.5411585,127.9678242,129.3944899,130.8211556,132.2478213,133.674487,135.1011527,136.5278184,137.9544841
Zambia,151.3807411,153.878811,156.3768809,158.8749509,161.3730208,163.8710907,166.3691606,168.8672305,171.3653005,173.8633704,176.3614403,178.8595102,181.3575801
Zimbabwe,101.8666795,102.7386553,103.6106312,104.482607,105.3545828,106.2265586,107.0985344,107.9705103,108.8424861,109.7144619,110.5864377,111.4584135,112.3303894
