Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
North America,17.07352822,17.89285949,19.02435912,20.50694475,22.37833009,24.67406569,27.42646691,30.66342474,34.40709436,38.67245713,43.46575106,48.78276514,54.60699284
New Caledonia,12.33553973,7.746884415,0.66356198,-9.655751503,-24.093355,-43.68962647,-69.6613426,-103.4212532,-146.5989491,-201.0630623,-268.9448371,-352.6631117,-454.9507485
Niger,0.11084581,0.102588066,0.088303613,0.066709389,0.036400101,-0.004154133,-0.056609648,-0.122750555,-0.204489509,-0.303867878,-0.423055276,-0.564348454,-0.730169484
Nigeria,0.851070594,1.203250689,1.733814298,2.493239855,3.540863959,4.945854824,6.788248013,9.160046242,12.16638505,15.92676614,20.57636015,26.26738065,33.17053127
Nicaragua,0.945691762,1.086016492,1.288057156,1.56711889,1.940796919,2.429185538,3.055097823,3.844296297,4.825734802,6.031811802,7.49863535,9.266299963,11.37917564
Netherlands,10.03718328,10.13539908,10.25277691,10.37010564,10.4600093,10.4854962,10.39837809,10.1375545,9.627157412,8.774551387,7.468184377,5.57528426,2.939396313
Norway,8.474956596,8.207017259,8.143349153,8.398098076,9.112056076,10.45614819,12.63517253,15.8918017,20.51085378,26.82384079,35.21380282,46.1204359,60.04552156
Nepal,0.294275351,0.277320387,0.240771439,0.17846861,0.083107342,-0.053894514,-0.242538648,-0.49439754,-0.822775291,-1.242878303,-1.771996082,-2.429692456,-3.238007472
Nauru,3.981506556,3.880920523,3.689801234,3.376511712,2.905300904,2.2360097,1.323762403,0.118643162,-1.43464311,-3.397125834,-5.835940342,-8.824716436,-12.44398441
New Zealand,8.189319701,8.625756985,9.195707413,9.915757319,10.80252396,11.87241424,13.1413551,14.62449437,16.33587096,18.28805329,20.49174475,22.95535505,25.68453637
OECD members,9.724911374,10.02290328,10.46038713,11.05839108,11.83826877,12.82137245,14.02868227,15.48038957,17.19543227,19.19098059,21.48187091,24.07998607,26.99358004
Oman,15.38196759,15.75417606,16.6155684,18.16576757,20.64431264,24.3352672,29.57212605,36.74302872,46.29628826,58.74624375,74.67944515,94.76117887,119.7423426
Other small states,7.448848302,7.191282616,6.722148204,5.975674863,4.872985316,3.320421873,1.207747984,-1.593779488,-5.233471484,-9.883405625,-15.74076694,-23.03033465,-32.00711916
Pakistan,0.834519358,0.797429113,0.755173329,0.708400288,0.658086223,0.60559193,0.55272442,0.501803763,0.455735339,0.418087666,0.393176009,0.386151947,0.403099093
Panama,1.926474397,1.579450404,1.100226843,0.455483244,-0.394257639,-1.495399871,-2.902101819,-4.677163019,-6.892972354,-9.632519471,-12.99047136,-17.07431605,-22.00557528
Peru,1.883811939,1.733224858,1.505047811,1.182043923,0.744411183,0.169516515,-0.568387576,-1.4984643,-2.653612371,-4.070804823,-5.791447385,-7.861756966,-10.33316077
Philippines,1.122194604,1.122300285,1.090180726,1.01156523,0.86888946,0.640848515,0.301915871,-0.178172959,-0.834973196,-1.709921143,-2.85096325,-4.313225055,-6.159721132
Palau,10.32933862,8.080787178,4.659890728,-0.293934812,-7.210914146,-16.59938627,-29.05487988,-45.26980961,-66.04381249,-92.29474355,-125.07035,-165.5606432,-215.110987
